source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,4becf04a-2654-495e-8460-4df4403a0ebd,mohamed zeyada,,"التطبيق فيه بعض الأخطاء أهم خطأ هو عندما أحاول تسجيل الدخول يكتب لى حدث خطأ، حاول في وقت لاحق يعنى أنى لاأستطيع تشغيله والاستفادة منه أصلا Whenever I try to log into the app , it tells me"" an error has occurred, please try again later"".",3,0,2023-02-22 20:53:42,We recommend that you either contact us via the Support channel https://www.avira.com/en/support or via Twitter/Facebook Direct Message.,2023-02-22 20:57:06,2.9,en,us
Google Play,73533c45-0f2f-4a95-990d-eaae796c68cd,David Wagner,,An error has occurred. Please try again later. This is all I get when trying to log in. Update: working now. It appears that the above message is after too many attempts....maybe,4,6,2023-02-17 15:27:57,"We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2023-01-16 15:08:38,2.9,en,us
Google Play,5ba39206-d632-4eb9-b2e0-566b41ca61a2,Kushal Kaushik,,"I am very happy with this password manager, I used a few others before this one.. but I like Avira the best.. the free version here allows me 2 devices connected at the same time.. which is super cool. And the overall user experience is also very smooth. 5 stars would recommend to everyone.",5,2,2023-02-15 10:21:31,,,2.9,en,us
Google Play,7c179154-0d9f-4685-ae69-031324da49db,Tom-Linda Wake,,Works well. Don't screw it up!,5,0,2023-02-14 01:02:51,,,2.9,en,us
Google Play,3d6fa1e5-4951-4fb5-acce-1d284df331cb,Tony,,Good,5,0,2023-02-13 12:33:42,,,2.9,en,us
Google Play,318a319c-de6a-44c4-8475-2a60407dd852,Fernando Situmeang,,"Help protect my business, thank you.",5,0,2023-02-11 12:55:08,,,,en,us
Google Play,5a79aedb-83bd-4e1b-8a25-0040550afd7c,Jorge Bermudez,,"Great, don't have to worry about remembering passwords again.",5,0,2023-01-30 15:53:32,,,2.9,en,us
Google Play,bc7def75-b81f-4d7e-825a-e01935987549,Jeremy Dousset,,Doesn't let you contact customer service unless you pay.,1,0,2023-01-21 04:32:52,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-11-09 09:27:56,2.9,en,us
Google Play,046a9b90-b3f4-4590-bc73-64621fd27e48,Pem Pem,,Correction : so i tried it on my personal computer and all is fine. Thank you for and awesome tool and for your swift response! It's back to 6 ⭐!!,5,6,2023-01-19 20:08:26,"We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics",2023-01-19 13:21:04,2.9,en,us
Google Play,b180a63d-f8ca-4b17-8faa-b6c1f3e3b789,Marcelo Lavor,,Seems not working fine with Xiaomi 12T PRO,3,0,2023-01-13 19:07:53,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2023-01-16 11:02:27,2.9,en,us
Google Play,8b4999a4-940f-4495-b16e-07eaceb71e41,Kevin C,,Brilliant. The built in authenticator is useful too.,5,0,2023-01-13 05:27:18,,,2.9,en,us
Google Play,cd048a21-0a14-4588-b51b-044dd0fa1f79,Muteb Saleh,,Can't sign in to my account please help fix this,5,0,2023-01-12 04:57:31,,,2.9,en,us
Google Play,8f7092b3-b4d4-4d14-ab82-794e036e0c7e,Henry James,,App is good I think,5,0,2023-01-09 12:38:07,,,,en,us
Google Play,9011705e-1d03-43aa-8f5e-2d4175560b1d,Frank Richardson,,Great!!! it do very well its works. I will recommend it to anyone who want a reliable password manager. Thanks,5,1,2023-01-03 11:44:41,,,2.9,en,us
Google Play,46aa2eac-f19c-4ef8-9d07-073ab7e3ae5a,Indellable,,Can no longer copy a newly create password,2,0,2022-12-28 17:47:21,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-12-28 20:38:58,2.9,en,us
Google Play,67387031-e4eb-4f1e-b48f-4a6287cc0ac6,Roy Wheatley,,Works as it should,5,0,2022-12-27 10:05:37,,,2.9,en,us
Google Play,5bade984-6aea-4f09-b5f1-442527b707aa,Regan Devereaux,,"So great! Avira's password manager is a game changer! It performs so well and instantly that the task of having to sign in multiple times each day to accounts or apps which was a tedious chore, interrupting my flow, is now completed in seconds by avira pm! Isn't that the way we want every app and piece of tech to actually, improving our experience and productivity? Thanks Avira, R",5,1,2022-12-23 20:02:35,,,2.9,en,us
Google Play,64919aff-e97a-43b3-88b2-76906c22eb41,Debbie McBride,,It has been very helpful.,5,1,2022-12-20 20:24:41,,,2.9,en,us
Google Play,b8acea0e-da9a-4111-a92b-57a871ed1786,Anthony Nkemakonam,,"TERRIBLE EXPERIENCE I can't access my password manager because I don't receive the verification code sent to my registered phone number after numerous ""resend code"". There is no alternative means of verification. It is an ongoing issue for 3 days now. My registered phone number is still very much active as I receive calls and messages on it. Avira I need my password manager account back so I can back up my passwords elsewhere.",1,3,2022-12-14 05:00:56,"We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-12-14 07:10:53,2.9,en,us
Google Play,32f9b7d7-740d-45d1-97db-648a2c2a1998,Matt Hummel,,"I'm beginning to feel going with Prime was a mistake. There is no advantage to Prime compared to not having it, you are still nickel and dimed for the apps and services Avira claims you have access to. This app is a great example it's telling me to get pro. What a crock.",2,3,2022-12-13 11:16:07,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-12-13 11:40:57,2.9,en,us
Google Play,4deb4f2f-bd8a-4e21-a373-0a05befbf6b7,Allen Yu (AllenYu1984),,"Absolutely useful for creating a strong unique password that hackers are difficult to guess by those, top accounts are Google, FB, Twitter and more. With password manager can auto fill when ever I sign in. Thanks Avira 👍👍👍👍👍 Vielen Dank ❤️❤️❤️❤️❤️",5,1,2022-12-07 14:01:33,,,2.9,en,us
Google Play,9388bed5-42a2-4364-96c5-d4baa74ecf9d,Swiss Artists Productions,,Great app. Simple and FREE!!,5,1,2022-12-07 13:04:41,,,2.9,en,us
Google Play,f48d03e9-b38d-4eb3-9f9c-7868b5fc1eb0,Todd Schneider,,Great free option!,5,1,2022-12-05 17:30:39,,,2.9,en,us
Google Play,afd9a6b4-f218-4aba-bd15-c354542dfa10,Railson Ferreira,,Very good,5,0,2022-12-01 15:05:54,,,2.9,en,us
Google Play,929f19e7-41d3-4e61-b5b8-780eb30243fd,fj fek,,This app is stealing my accounts information and i can.t inter the app.I have complain from this company.,1,0,2022-11-27 18:35:42,"We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-11-28 14:26:24,2.9,en,us
Google Play,80572533-31c0-4801-9e1c-a72b16ea91bc,mulqueen82,,Awesome,5,0,2022-11-25 16:52:53,,,2.9,en,us
Google Play,bb0bc1b0-7cea-4192-b872-37851835d8a4,Mark Pool,,"Loving it, excellent app.",5,0,2022-11-24 16:07:58,,,2.9,en,us
Google Play,271e753c-2d14-4651-b078-54fec8cc2e7f,John Tyrrell,,Total nightmare. Cannot cope with multiple devices,1,0,2022-11-23 07:00:47,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-11-24 09:34:20,2.9,en,us
Google Play,715c7935-39dc-4f42-b436-9e315876684c,mga mga,,I like it still using the free features and I'm so satisfied 😌,5,0,2022-11-22 07:40:31,,,2.9,en,us
Google Play,eeea1b3e-50f8-439d-81fe-49093f8484be,Nick Ball,,Great on a laptop. I like being able to lock the passwords and having to sign-in again as passwords are important enough to warrant constant awareness. The auto filling of log in details on the mobile doesn't always work.,4,9,2022-11-20 08:59:55,,,2.9,en,us
Google Play,c92449ff-10eb-4473-8cf8-648d7647757f,Sylvia Foster,,Interferes with edge,1,0,2022-11-19 03:37:23,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-11-22 07:15:18,,en,us
Google Play,4665aa24-3844-40ae-b7b5-c4421e0aa515,Vicki Knight,,It makes everything easy I've never heard of this app before my computer guy rebuilt my laptop,5,1,2022-11-15 02:08:46,,,,en,us
Google Play,eb7d2890-7429-4589-82e8-ff759c07ce03,George Pitlak,,It works,5,0,2022-11-14 17:42:18,,,2.9,en,us
Google Play,8964e362-cc47-4f85-aac9-fe1adbaaf0bf,Luree Don,,Wowo very use full apps 🥰🥰🥰🥰🥰🥰,5,0,2022-11-13 10:40:30,,,,en,us
Google Play,289e3e3a-9b2c-40cb-8344-1984cf1f9d89,Elizabeth,,"Yes it's still not sure how much it is and why I came here, get up & run quickly",5,0,2022-11-12 18:25:00,,,2.9,en,us
Google Play,2af4f8af-e9c6-4d06-bbfc-ebe97d686a59,Tim Knight,,"Easy to use, all good",5,0,2022-11-02 14:08:24,,,2.9,en,us
Google Play,f5a7b695-93b9-432e-9c5a-02b333af7e74,Rahul Chodhary,,Super app,5,0,2022-10-30 08:58:07,,,2.9,en,us
Google Play,487128df-a508-4a8c-b8f4-73c23ec43dfa,CHAOS IS EVERYWHERE,,Very good very nice,5,0,2022-10-28 21:37:01,,,2.9,en,us
Google Play,b0f93ec1-25b3-4b24-82bf-d5be208a25a6,Koen Myny,,Happily using this app for a few years now. Easy to use.,5,1,2022-10-26 09:05:12,,,2.9,en,us
Google Play,9a0df772-3387-45ff-8dff-b206034d2c94,Claire N Destine,,It's so nice to have a fully functional password manager as a free version <3,5,1,2022-10-25 11:57:24,,,2.9,en,us
Google Play,a121658d-143d-4f41-829a-691d58fbe293,Chen Jinkerson,,"Does not work offline, no option to force the password prompt to show, same goes for the password generator",2,0,2022-10-22 07:48:07,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-10-24 10:20:58,2.9,en,us
Google Play,bf25de00-f255-487b-993b-50712d5b22dc,Walter Henrique,,I do like. Very handy.,5,0,2022-10-18 17:57:28,,,2.9,en,us
Google Play,e651feda-ad48-450d-9afe-490bccd4ac12,Felipe Diaz,,"Lately it doesn't synchronize the passwords that I save in my browser to the Android app, I add them on the web and it doesn't show in the app... Help!",3,0,2022-10-16 14:50:08,"Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-10-19 07:48:20,,en,us
Google Play,d5580a3e-c804-4c61-b882-98f42ddc8074,J Nick,,Super,5,0,2022-10-13 17:25:58,,,2.9,en,us
Google Play,5dbed41d-2336-45a5-8c5e-1c79bb420dad,Margaret Hoy,,Quite happy with this app,5,0,2022-10-06 23:37:58,,,2.9,en,us
Google Play,bded2bdb-3815-44e5-b37a-f93208b6e133,Advocate Md Mahmudul Hasan,,Good,5,0,2022-10-05 12:28:59,,,2.9,en,us
Google Play,63242af3-f7ef-499e-8d65-c5027509a5f2,Marlon Parker,,"Cool app, so far. Give it a try. 👍",4,0,2022-10-04 17:32:08,,,2.9,en,us
Google Play,4102fd6c-b5d9-47ab-9eaf-f124b08d265c,Kevin Melgarejo,,"Updated: Used to love all Avira apps but pwm has been having so many loading issues recently, I'm moving to another password manager.",1,0,2022-10-03 18:01:47,"Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2022-10-03 22:41:03,2.9,en,us
Google Play,14175152-2353-440d-ab38-90ab8415db6f,Christopher Buenafe,,Good apps,5,0,2022-10-03 14:04:39,,,2.9,en,us
